position_id,bus_id,latitude,longitude,timestamp
9954,33,36.780601,10.049984,2026-05-02 03:39:00
9955,7,36.834342,10.230017,2026-05-02 03:39:10
9956,35,36.820454,10.263108,2026-05-02 03:39:20
9957,38,36.792764,10.131703,2026-05-02 03:39:30
9958,2,36.783975,10.283372,2026-05-02 03:39:40
9959,18,36.731979,10.164584,2026-05-02 03:39:50
9960,28,36.742886,10.155861,2026-05-02 03:40:00
9961,29,36.771817,10.103044,2026-05-02 03:40:10
9962,30,36.754644,10.097242,2026-05-02 03:40:20
9963,41,36.887329,10.14813,2026-05-02 03:40:30
9964,2,36.731946,10.098245,2026-05-02 03:40:40
9965,16,36.705825,10.295906,2026-05-02 03:40:50
9966,7,36.756162,10.207498,2026-05-02 03:41:00
9967,22,36.803187,10.229367,2026-05-02 03:41:10
9968,16,36.741048,10.284404,2026-05-02 03:41:20
9969,8,36.891983,10.297254,2026-05-02 03:41:30
9970,10,36.835346,10.070057,2026-05-02 03:41:40
9971,8,36.724394,10.259137,2026-05-02 03:41:50
9972,9,36.7089,10.027292,2026-05-02 03:42:00
9973,30,36.791048,10.100452,2026-05-02 03:42:10
9974,28,36.855801,10.253533,2026-05-02 03:42:20
9975,14,36.868622,10.206255,2026-05-02 03:42:30
9976,45,36.730878,10.022189,2026-05-02 03:42:40
9977,15,36.74355,10.241856,2026-05-02 03:42:50
9978,9,36.814732,10.074677,2026-05-02 03:43:00
9979,14,36.893368,10.242635,2026-05-02 03:43:10
9980,21,36.844218,10.0421,2026-05-02 03:43:20
9981,11,36.861311,10.276844,2026-05-02 03:43:30
9982,39,36.746332,10.001591,2026-05-02 03:43:40
9983,20,36.806146,10.158871,2026-05-02 03:43:50
9984,39,36.817131,10.167981,2026-05-02 03:44:00
9985,2,36.884255,10.295298,2026-05-02 03:44:10
9986,3,36.860585,10.022825,2026-05-02 03:44:20
9987,28,36.843289,10.184302,2026-05-02 03:44:30
9988,32,36.8234,10.260013,2026-05-02 03:44:40
9989,3,36.807535,10.109893,2026-05-02 03:44:50
9990,40,36.888384,10.08979,2026-05-02 03:45:00
9991,3,36.834327,10.024182,2026-05-02 03:45:10
9992,41,36.718366,10.234903,2026-05-02 03:45:20
9993,40,36.836826,10.03617,2026-05-02 03:45:30
9994,32,36.854861,10.009355,2026-05-02 03:45:40
9995,14,36.782889,10.110604,2026-05-02 03:45:50
9996,28,36.801597,10.11126,2026-05-02 03:46:00
9997,22,36.719502,10.136368,2026-05-02 03:46:10
9998,9,36.870127,10.187064,2026-05-02 03:46:20
9999,25,36.769101,10.189379,2026-05-02 03:46:30
10000,46,36.754877,10.004207,2026-05-02 03:46:40
10001,47,36.855921,10.252123,2026-05-02 03:46:50
10002,37,36.873303,10.179386,2026-05-02 03:47:00
10003,8,36.850326,10.009048,2026-05-02 03:47:10
10004,7,36.723432,10.061868,2026-05-02 03:47:20
10005,4,36.861226,10.05884,2026-05-02 03:47:30
10006,41,36.714032,10.086748,2026-05-02 03:47:40
10007,9,36.800114,10.084539,2026-05-02 03:47:50
10008,5,36.875269,10.256956,2026-05-02 03:48:00
10009,19,36.702766,10.15434,2026-05-02 03:48:10
10010,18,36.858109,10.159186,2026-05-02 03:48:20
10011,32,36.89624,10.069208,2026-05-02 03:48:30
10012,31,36.885741,10.009646,2026-05-02 03:48:40
10013,49,36.820745,10.238113,2026-05-02 03:48:50
10014,43,36.783205,10.016,2026-05-02 03:49:00
10015,29,36.810234,10.052632,2026-05-02 03:49:10
10016,47,36.850462,10.133728,2026-05-02 03:49:20
10017,27,36.841471,10.057373,2026-05-02 03:49:30
10018,14,36.861572,10.251757,2026-05-02 03:49:40
10019,9,36.75071,10.066547,2026-05-02 03:49:50
10020,33,36.861871,10.00219,2026-05-02 03:50:00
10021,28,36.819517,10.217155,2026-05-02 03:50:10
10022,24,36.788612,10.101739,2026-05-02 03:50:20
10023,22,36.884554,10.226395,2026-05-02 03:50:30
10024,21,36.836694,10.017586,2026-05-02 03:50:40
10025,37,36.817319,10.209803,2026-05-02 03:50:50
10026,12,36.867973,10.260465,2026-05-02 03:51:00
10027,11,36.855426,10.045771,2026-05-02 03:51:10
10028,21,36.819402,10.111094,2026-05-02 03:51:20
10029,38,36.769457,10.294936,2026-05-02 03:51:30
10030,36,36.771504,10.1318,2026-05-02 03:51:40
10031,45,36.745847,10.082589,2026-05-02 03:51:50
10032,46,36.775128,10.283601,2026-05-02 03:52:00
10033,1,36.71955,10.228001,2026-05-02 03:52:10
10034,44,36.715814,10.159687,2026-05-02 03:52:20
10035,7,36.714336,10.276288,2026-05-02 03:52:30
10036,19,36.83005,10.274469,2026-05-02 03:52:40
10037,33,36.867175,10.251015,2026-05-02 03:52:50
10038,14,36.85072,10.126321,2026-05-02 03:53:00
10039,24,36.736987,10.239106,2026-05-02 03:53:10
10040,4,36.721641,10.123377,2026-05-02 03:53:20
10041,44,36.863347,10.13801,2026-05-02 03:53:30
10042,21,36.776401,10.047691,2026-05-02 03:53:40
10043,30,36.872629,10.180277,2026-05-02 03:53:50
10044,47,36.89798,10.235883,2026-05-02 03:54:00
10045,21,36.805256,10.187931,2026-05-02 03:54:10
10046,46,36.754608,10.197062,2026-05-02 03:54:20
10047,42,36.879487,10.092349,2026-05-02 03:54:30
10048,11,36.838764,10.157134,2026-05-02 03:54:40
10049,3,36.850768,10.161159,2026-05-02 03:54:50
10050,27,36.754231,10.213309,2026-05-02 03:55:00
10051,5,36.797536,10.040746,2026-05-02 03:55:10
10052,7,36.890299,10.133435,2026-05-02 03:55:20
10053,45,36.764037,10.241566,2026-05-02 03:55:30
10054,15,36.896567,10.031431,2026-05-02 03:55:40
10055,45,36.705948,10.152062,2026-05-02 03:55:50
10056,21,36.758208,10.189299,2026-05-02 03:56:00
10057,49,36.840629,10.102397,2026-05-02 03:56:10
10058,42,36.781679,10.277034,2026-05-02 03:56:20
10059,29,36.820124,10.21171,2026-05-02 03:56:30
10060,21,36.882281,10.138022,2026-05-02 03:56:40
10061,21,36.701607,10.029525,2026-05-02 03:56:50
10062,50,36.779698,10.284444,2026-05-02 03:57:00
10063,34,36.887843,10.055653,2026-05-02 03:57:10
10064,16,36.76686,10.06215,2026-05-02 03:57:20
10065,3,36.815353,10.292823,2026-05-02 03:57:30
10066,4,36.835892,10.03049,2026-05-02 03:57:40
10067,35,36.756096,10.080688,2026-05-02 03:57:50
10068,32,36.806457,10.258287,2026-05-02 03:58:00
10069,44,36.844854,10.191758,2026-05-02 03:58:10
10070,9,36.80351,10.023563,2026-05-02 03:58:20
10071,15,36.806098,10.254062,2026-05-02 03:58:30
10072,20,36.814938,10.106147,2026-05-02 03:58:40
10073,39,36.837262,10.216522,2026-05-02 03:58:50
10074,3,36.750674,10.244207,2026-05-02 03:59:00
10075,31,36.78917,10.002105,2026-05-02 03:59:10
10076,38,36.7623,10.259197,2026-05-02 03:59:20
10077,39,36.834084,10.091553,2026-05-02 03:59:30
10078,23,36.806863,10.144028,2026-05-02 03:59:40
10079,33,36.899542,10.298412,2026-05-02 03:59:50
10080,9,36.779842,10.17004,2026-05-02 04:00:00
10081,5,36.714434,10.019927,2026-05-02 04:00:10
10082,32,36.811505,10.104927,2026-05-02 04:00:20
10083,33,36.736088,10.041918,2026-05-02 04:00:30
10084,9,36.759868,10.173397,2026-05-02 04:00:40
10085,21,36.801915,10.01774,2026-05-02 04:00:50
10086,31,36.876329,10.269062,2026-05-02 04:01:00
10087,36,36.825177,10.137966,2026-05-02 04:01:10
10088,11,36.775223,10.285542,2026-05-02 04:01:20
10089,31,36.729173,10.260449,2026-05-02 04:01:30
10090,47,36.748106,10.264602,2026-05-02 04:01:40
10091,37,36.839318,10.299762,2026-05-02 04:01:50
10092,15,36.848259,10.20818,2026-05-02 04:02:00
10093,27,36.874456,10.138418,2026-05-02 04:02:10
10094,47,36.791027,10.182303,2026-05-02 04:02:20
10095,27,36.757248,10.01131,2026-05-02 04:02:30
10096,45,36.822779,10.164423,2026-05-02 04:02:40
10097,44,36.852237,10.127755,2026-05-02 04:02:50
10098,42,36.860113,10.10176,2026-05-02 04:03:00
10099,43,36.717314,10.034254,2026-05-02 04:03:10
10100,30,36.723874,10.20271,2026-05-02 04:03:20
10101,29,36.759658,10.055823,2026-05-02 04:03:30
10102,3,36.855575,10.027341,2026-05-02 04:03:40
10103,21,36.899716,10.267825,2026-05-02 04:03:50
10104,27,36.777101,10.05448,2026-05-02 04:04:00
10105,18,36.710609,10.286056,2026-05-02 04:04:10
10106,9,36.721543,10.058234,2026-05-02 04:04:20
10107,34,36.869396,10.063578,2026-05-02 04:04:30
10108,18,36.883574,10.060545,2026-05-02 04:04:40
10109,21,36.896809,10.017303,2026-05-02 04:04:50
10110,50,36.710348,10.176918,2026-05-02 04:05:00
10111,44,36.806378,10.293717,2026-05-02 04:05:10
10112,23,36.716606,10.02116,2026-05-02 04:05:20
10113,13,36.731975,10.214956,2026-05-02 04:05:30
10114,29,36.85109,10.055101,2026-05-02 04:05:40
10115,7,36.726485,10.177609,2026-05-02 04:05:50
10116,31,36.836585,10.107569,2026-05-02 04:06:00
10117,19,36.794645,10.057782,2026-05-02 04:06:10
10118,19,36.74287,10.287319,2026-05-02 04:06:20
10119,14,36.899294,10.136481,2026-05-02 04:06:30
10120,10,36.865563,10.112547,2026-05-02 04:06:40
10121,9,36.766405,10.249278,2026-05-02 04:06:50
10122,32,36.870912,10.183439,2026-05-02 04:07:00
10123,8,36.875052,10.021603,2026-05-02 04:07:10
10124,13,36.716459,10.133425,2026-05-02 04:07:20
10125,41,36.833851,10.186012,2026-05-02 04:07:30
10126,38,36.720572,10.24659,2026-05-02 04:07:40
10127,11,36.72002,10.170099,2026-05-02 04:07:50
10128,19,36.863483,10.204439,2026-05-02 04:08:00
10129,11,36.874761,10.077546,2026-05-02 04:08:10
10130,17,36.78937,10.173638,2026-05-02 04:08:20
10131,15,36.84591,10.094993,2026-05-02 04:08:30
10132,42,36.806949,10.165841,2026-05-02 04:08:40
10133,10,36.864609,10.204764,2026-05-02 04:08:50
10134,40,36.822933,10.037,2026-05-02 04:09:00
10135,30,36.888028,10.108995,2026-05-02 04:09:10
10136,14,36.73958,10.210765,2026-05-02 04:09:20
10137,50,36.829587,10.269048,2026-05-02 04:09:30
10138,34,36.896521,10.050386,2026-05-02 04:09:40
10139,46,36.751876,10.296546,2026-05-02 04:09:50
10140,21,36.716486,10.11126,2026-05-02 04:10:00
10141,40,36.836159,10.03126,2026-05-02 04:10:10
10142,48,36.702343,10.046835,2026-05-02 04:10:20
10143,27,36.767886,10.219132,2026-05-02 04:10:30
10144,49,36.800123,10.048993,2026-05-02 04:10:40
10145,17,36.807101,10.140183,2026-05-02 04:10:50
10146,18,36.829303,10.153821,2026-05-02 04:11:00
10147,30,36.798955,10.146281,2026-05-02 04:11:10
10148,29,36.847096,10.22195,2026-05-02 04:11:20
10149,16,36.746679,10.100541,2026-05-02 04:11:30
10150,11,36.758519,10.166684,2026-05-02 04:11:40
10151,46,36.752641,10.247542,2026-05-02 04:11:50
10152,44,36.839503,10.217385,2026-05-02 04:12:00
10153,10,36.756575,10.092348,2026-05-02 04:12:10
10154,30,36.857065,10.205768,2026-05-02 04:12:20
10155,25,36.894011,10.231167,2026-05-02 04:12:30
10156,4,36.881095,10.113804,2026-05-02 04:12:40
10157,19,36.807098,10.063187,2026-05-02 04:12:50
10158,49,36.778182,10.157544,2026-05-02 04:13:00
10159,25,36.810374,10.125352,2026-05-02 04:13:10
10160,18,36.732431,10.206331,2026-05-02 04:13:20
10161,4,36.74888,10.101998,2026-05-02 04:13:30
10162,20,36.894751,10.133898,2026-05-02 04:13:40
10163,22,36.866357,10.093222,2026-05-02 04:13:50
10164,35,36.837905,10.136396,2026-05-02 04:14:00
10165,36,36.753601,10.160109,2026-05-02 04:14:10
10166,3,36.826222,10.191894,2026-05-02 04:14:20
10167,45,36.788026,10.248272,2026-05-02 04:14:30
10168,3,36.806109,10.069395,2026-05-02 04:14:40
10169,1,36.784082,10.04882,2026-05-02 04:14:50
10170,40,36.851275,10.233839,2026-05-02 04:15:00
10171,24,36.727701,10.108124,2026-05-02 04:15:10
10172,1,36.899574,10.27298,2026-05-02 04:15:20
10173,37,36.731151,10.228687,2026-05-02 04:15:30
10174,21,36.740988,10.260349,2026-05-02 04:15:40
10175,23,36.794692,10.095617,2026-05-02 04:15:50
10176,35,36.784482,10.150152,2026-05-02 04:16:00
10177,45,36.806534,10.054494,2026-05-02 04:16:10
10178,42,36.760955,10.067671,2026-05-02 04:16:20
10179,26,36.752889,10.007407,2026-05-02 04:16:30
10180,36,36.790972,10.252423,2026-05-02 04:16:40
10181,27,36.785382,10.024722,2026-05-02 04:16:50
10182,21,36.775498,10.151521,2026-05-02 04:17:00
10183,46,36.864769,10.208219,2026-05-02 04:17:10
10184,28,36.803215,10.155764,2026-05-02 04:17:20
10185,33,36.710918,10.176708,2026-05-02 04:17:30
10186,32,36.742005,10.035721,2026-05-02 04:17:40
10187,37,36.883825,10.215469,2026-05-02 04:17:50
10188,23,36.893617,10.249076,2026-05-02 04:18:00
10189,21,36.740085,10.091625,2026-05-02 04:18:10
10190,41,36.789261,10.255992,2026-05-02 04:18:20
10191,8,36.818443,10.075127,2026-05-02 04:18:30
10192,22,36.856476,10.240366,2026-05-02 04:18:40
10193,1,36.764706,10.218997,2026-05-02 04:18:50
10194,29,36.757313,10.280559,2026-05-02 04:19:00
10195,44,36.781895,10.029238,2026-05-02 04:19:10
10196,42,36.819237,10.143242,2026-05-02 04:19:20
10197,10,36.823526,10.17356,2026-05-02 04:19:30
10198,45,36.805025,10.092145,2026-05-02 04:19:40
10199,44,36.709893,10.106618,2026-05-02 04:19:50
10200,5,36.736319,10.269539,2026-05-02 04:20:00
10201,7,36.70574,10.114752,2026-05-02 04:20:10
10202,9,36.787561,10.181118,2026-05-02 04:20:20
10203,29,36.793308,10.020855,2026-05-02 04:20:30
10204,1,36.796417,10.239706,2026-05-02 04:20:40
10205,46,36.812481,10.114206,2026-05-02 04:20:50
10206,43,36.851358,10.076324,2026-05-02 04:21:00
10207,43,36.876905,10.169451,2026-05-02 04:21:10
10208,30,36.81422,10.027817,2026-05-02 04:21:20
10209,31,36.851829,10.194086,2026-05-02 04:21:30
10210,7,36.854913,10.025825,2026-05-02 04:21:40
10211,19,36.718565,10.256482,2026-05-02 04:21:50
10212,5,36.899474,10.165889,2026-05-02 04:22:00
10213,9,36.735923,10.218414,2026-05-02 04:22:10
10214,33,36.853107,10.081047,2026-05-02 04:22:20
10215,18,36.873584,10.276337,2026-05-02 04:22:30
10216,16,36.803436,10.130999,2026-05-02 04:22:40
10217,43,36.723358,10.063697,2026-05-02 04:22:50
10218,13,36.796311,10.258073,2026-05-02 04:23:00
10219,10,36.880067,10.193488,2026-05-02 04:23:10
10220,14,36.78667,10.135673,2026-05-02 04:23:20
10221,32,36.846953,10.042759,2026-05-02 04:23:30
10222,9,36.714142,10.152343,2026-05-02 04:23:40
10223,2,36.853296,10.114834,2026-05-02 04:23:50
10224,21,36.846093,10.261618,2026-05-02 04:24:00
10225,8,36.857864,10.218189,2026-05-02 04:24:10
10226,41,36.811657,10.175994,2026-05-02 04:24:20
10227,29,36.727958,10.151626,2026-05-02 04:24:30
10228,48,36.800474,10.139063,2026-05-02 04:24:40
10229,9,36.703728,10.245481,2026-05-02 04:24:50
10230,42,36.829091,10.194276,2026-05-02 04:25:00
10231,25,36.739704,10.008777,2026-05-02 04:25:10
10232,24,36.848866,10.186756,2026-05-02 04:25:20
10233,14,36.842937,10.0101,2026-05-02 04:25:30
10234,40,36.880141,10.181335,2026-05-02 04:25:40
10235,48,36.861867,10.049874,2026-05-02 04:25:50
10236,30,36.87932,10.008412,2026-05-02 04:26:00
10237,21,36.716166,10.124231,2026-05-02 04:26:10
10238,46,36.823575,10.127013,2026-05-02 04:26:20
10239,9,36.78399,10.122114,2026-05-02 04:26:30
10240,35,36.854206,10.258367,2026-05-02 04:26:40
10241,13,36.838817,10.010221,2026-05-02 04:26:50
10242,45,36.753095,10.242566,2026-05-02 04:27:00
10243,38,36.849914,10.142136,2026-05-02 04:27:10
10244,17,36.72873,10.174247,2026-05-02 04:27:20
10245,20,36.847807,10.052641,2026-05-02 04:27:30
10246,19,36.728598,10.107291,2026-05-02 04:27:40
10247,5,36.881353,10.014839,2026-05-02 04:27:50
10248,11,36.718249,10.0201,2026-05-02 04:28:00
10249,12,36.793225,10.058269,2026-05-02 04:28:10
10250,32,36.729823,10.117824,2026-05-02 04:28:20
10251,42,36.87583,10.173021,2026-05-02 04:28:30
10252,3,36.855636,10.049408,2026-05-02 04:28:40
10253,36,36.893312,10.182571,2026-05-02 04:28:50
10254,17,36.847108,10.063945,2026-05-02 04:29:00
10255,22,36.808926,10.252215,2026-05-02 04:29:10
10256,40,36.708128,10.130604,2026-05-02 04:29:20
10257,20,36.854641,10.236889,2026-05-02 04:29:30
10258,17,36.773277,10.093927,2026-05-02 04:29:40
10259,8,36.814485,10.034055,2026-05-02 04:29:50
10260,15,36.778217,10.045241,2026-05-02 04:30:00
10261,37,36.824655,10.144056,2026-05-02 04:30:10
10262,25,36.828372,10.094,2026-05-02 04:30:20
10263,34,36.867686,10.180466,2026-05-02 04:30:30
10264,40,36.731543,10.143512,2026-05-02 04:30:40
10265,20,36.778788,10.086192,2026-05-02 04:30:50
10266,48,36.758379,10.27918,2026-05-02 04:31:00
10267,42,36.835444,10.015364,2026-05-02 04:31:10
10268,8,36.713317,10.243383,2026-05-02 04:31:20
10269,24,36.893612,10.292098,2026-05-02 04:31:30
10270,2,36.827088,10.198591,2026-05-02 04:31:40
10271,44,36.884428,10.206341,2026-05-02 04:31:50
10272,22,36.705276,10.210224,2026-05-02 04:32:00
10273,2,36.826006,10.234281,2026-05-02 04:32:10
10274,36,36.781102,10.141425,2026-05-02 04:32:20
10275,45,36.736054,10.25768,2026-05-02 04:32:30
10276,26,36.802072,10.243075,2026-05-02 04:32:40
10277,19,36.725785,10.184161,2026-05-02 04:32:50
10278,6,36.859794,10.185705,2026-05-02 04:33:00
10279,44,36.779616,10.172652,2026-05-02 04:33:10
10280,35,36.831763,10.12453,2026-05-02 04:33:20
10281,32,36.73819,10.113514,2026-05-02 04:33:30
10282,47,36.744797,10.23518,2026-05-02 04:33:40
10283,1,36.785073,10.107461,2026-05-02 04:33:50
10284,15,36.762383,10.291058,2026-05-02 04:34:00
10285,34,36.768794,10.113925,2026-05-02 04:34:10
10286,40,36.795135,10.247644,2026-05-02 04:34:20
10287,27,36.840546,10.091814,2026-05-02 04:34:30
10288,44,36.725079,10.296667,2026-05-02 04:34:40
10289,48,36.748535,10.108217,2026-05-02 04:34:50
10290,34,36.863018,10.116756,2026-05-02 04:35:00
10291,35,36.743369,10.263131,2026-05-02 04:35:10
10292,41,36.838634,10.175462,2026-05-02 04:35:20
10293,24,36.74409,10.040028,2026-05-02 04:35:30
10294,39,36.826965,10.092653,2026-05-02 04:35:40
10295,3,36.73977,10.07529,2026-05-02 04:35:50
10296,32,36.854801,10.250043,2026-05-02 04:36:00
10297,19,36.7472,10.021132,2026-05-02 04:36:10
10298,29,36.744701,10.15758,2026-05-02 04:36:20
10299,28,36.798889,10.20481,2026-05-02 04:36:30
10300,8,36.837821,10.142794,2026-05-02 04:36:40
10301,43,36.734063,10.287736,2026-05-02 04:36:50
10302,38,36.741423,10.199315,2026-05-02 04:37:00
10303,22,36.847162,10.060047,2026-05-02 04:37:10
10304,30,36.81577,10.113534,2026-05-02 04:37:20
10305,39,36.863017,10.151638,2026-05-02 04:37:30
10306,20,36.805765,10.016267,2026-05-02 04:37:40
10307,20,36.700516,10.04862,2026-05-02 04:37:50
10308,2,36.789558,10.015824,2026-05-02 04:38:00
10309,38,36.812199,10.193205,2026-05-02 04:38:10
10310,11,36.709444,10.20226,2026-05-02 04:38:20
10311,9,36.712152,10.064751,2026-05-02 04:38:30
10312,18,36.72314,10.087986,2026-05-02 04:38:40
10313,27,36.772054,10.015328,2026-05-02 04:38:50
10314,8,36.856434,10.166061,2026-05-02 04:39:00
10315,9,36.784542,10.146111,2026-05-02 04:39:10
10316,42,36.773856,10.207382,2026-05-02 04:39:20
10317,10,36.736522,10.270014,2026-05-02 04:39:30
10318,33,36.865151,10.134291,2026-05-02 04:39:40
10319,49,36.828577,10.000644,2026-05-02 04:39:50
10320,38,36.850247,10.120743,2026-05-02 04:40:00
10321,29,36.809888,10.29982,2026-05-02 04:40:10
10322,18,36.762874,10.274889,2026-05-02 04:40:20
10323,18,36.857681,10.185697,2026-05-02 04:40:30
10324,14,36.77799,10.222285,2026-05-02 04:40:40
10325,45,36.851038,10.111383,2026-05-02 04:40:50
10326,48,36.735008,10.262309,2026-05-02 04:41:00
10327,32,36.871575,10.257466,2026-05-02 04:41:10
10328,37,36.792395,10.185254,2026-05-02 04:41:20
10329,16,36.734813,10.070216,2026-05-02 04:41:30
10330,28,36.751201,10.249064,2026-05-02 04:41:40
10331,38,36.895287,10.139806,2026-05-02 04:41:50
10332,7,36.726195,10.232118,2026-05-02 04:42:00
10333,13,36.722419,10.020354,2026-05-02 04:42:10
10334,23,36.799653,10.240933,2026-05-02 04:42:20
10335,10,36.766017,10.296725,2026-05-02 04:42:30
10336,43,36.742909,10.085172,2026-05-02 04:42:40
10337,34,36.85335,10.098108,2026-05-02 04:42:50
10338,7,36.733257,10.289313,2026-05-02 04:43:00
10339,18,36.821613,10.076613,2026-05-02 04:43:10
10340,28,36.819457,10.254494,2026-05-02 04:43:20
10341,29,36.775488,10.049651,2026-05-02 04:43:30
10342,42,36.824215,10.000346,2026-05-02 04:43:40
10343,13,36.864107,10.120333,2026-05-02 04:43:50
10344,46,36.792486,10.239613,2026-05-02 04:44:00
10345,42,36.804409,10.035809,2026-05-02 04:44:10
10346,15,36.844078,10.198806,2026-05-02 04:44:20
10347,3,36.787941,10.271187,2026-05-02 04:44:30
10348,45,36.788477,10.163298,2026-05-02 04:44:40
10349,30,36.732609,10.101556,2026-05-02 04:44:50
10350,4,36.817132,10.19774,2026-05-02 04:45:00
10351,7,36.810373,10.083073,2026-05-02 04:45:10
10352,31,36.774576,10.291306,2026-05-02 04:45:20
10353,38,36.731174,10.140329,2026-05-02 04:45:30
10354,8,36.856671,10.209635,2026-05-02 04:45:40
10355,11,36.843794,10.163675,2026-05-02 04:45:50
10356,32,36.856042,10.037201,2026-05-02 04:46:00
10357,50,36.872553,10.068898,2026-05-02 04:46:10
10358,29,36.702092,10.203521,2026-05-02 04:46:20
10359,29,36.866783,10.188279,2026-05-02 04:46:30
10360,13,36.89576,10.225535,2026-05-02 04:46:40
10361,16,36.847252,10.27809,2026-05-02 04:46:50
10362,7,36.885459,10.074584,2026-05-02 04:47:00
10363,2,36.872102,10.20636,2026-05-02 04:47:10
10364,39,36.804786,10.012289,2026-05-02 04:47:20
10365,2,36.863066,10.29217,2026-05-02 04:47:30
10366,49,36.736537,10.015233,2026-05-02 04:47:40
10367,35,36.803216,10.061881,2026-05-02 04:47:50
10368,11,36.821153,10.2963,2026-05-02 04:48:00
10369,34,36.868871,10.299105,2026-05-02 04:48:10
10370,11,36.876495,10.169745,2026-05-02 04:48:20
10371,33,36.880122,10.190855,2026-05-02 04:48:30
10372,33,36.878575,10.157915,2026-05-02 04:48:40
10373,43,36.846077,10.075804,2026-05-02 04:48:50
10374,19,36.785776,10.160333,2026-05-02 04:49:00
10375,35,36.841492,10.144696,2026-05-02 04:49:10
10376,31,36.8926,10.166797,2026-05-02 04:49:20
10377,25,36.71101,10.222247,2026-05-02 04:49:30
10378,26,36.868417,10.10513,2026-05-02 04:49:40
10379,38,36.755313,10.146724,2026-05-02 04:49:50
10380,12,36.753557,10.0461,2026-05-02 04:50:00
10381,4,36.794808,10.174077,2026-05-02 04:50:10
10382,38,36.734637,10.036627,2026-05-02 04:50:20
10383,46,36.889566,10.065931,2026-05-02 04:50:30
10384,47,36.724265,10.053573,2026-05-02 04:50:40
10385,24,36.75746,10.217556,2026-05-02 04:50:50
10386,43,36.713821,10.060161,2026-05-02 04:51:00
10387,43,36.813589,10.276696,2026-05-02 04:51:10
10388,47,36.819604,10.049941,2026-05-02 04:51:20
10389,33,36.866053,10.074587,2026-05-02 04:51:30
10390,28,36.76962,10.103961,2026-05-02 04:51:40
10391,40,36.728337,10.094571,2026-05-02 04:51:50
10392,39,36.768863,10.127758,2026-05-02 04:52:00
10393,25,36.738435,10.222634,2026-05-02 04:52:10
10394,24,36.788454,10.048886,2026-05-02 04:52:20
10395,47,36.892493,10.110225,2026-05-02 04:52:30
10396,13,36.70536,10.146244,2026-05-02 04:52:40
10397,26,36.882608,10.123236,2026-05-02 04:52:50
10398,2,36.787681,10.192155,2026-05-02 04:53:00
10399,4,36.708456,10.074777,2026-05-02 04:53:10
10400,20,36.857572,10.08905,2026-05-02 04:53:20
10401,25,36.705383,10.027247,2026-05-02 04:53:30
10402,7,36.78061,10.097444,2026-05-02 04:53:40
10403,6,36.887489,10.139074,2026-05-02 04:53:50
10404,18,36.803719,10.030804,2026-05-02 04:54:00
10405,36,36.773428,10.288352,2026-05-02 04:54:10
10406,31,36.797501,10.016332,2026-05-02 04:54:20
10407,19,36.848055,10.017963,2026-05-02 04:54:30
10408,31,36.828105,10.036749,2026-05-02 04:54:40
10409,42,36.76,10.238381,2026-05-02 04:54:50
10410,15,36.745229,10.180518,2026-05-02 04:55:00
10411,29,36.743834,10.017349,2026-05-02 04:55:10
10412,3,36.882847,10.135096,2026-05-02 04:55:20
10413,20,36.779908,10.135842,2026-05-02 04:55:30
10414,35,36.765548,10.15658,2026-05-02 04:55:40
10415,7,36.737007,10.185032,2026-05-02 04:55:50
10416,4,36.894528,10.160549,2026-05-02 04:56:00
10417,43,36.735776,10.075739,2026-05-02 04:56:10
10418,43,36.783961,10.29308,2026-05-02 04:56:20
10419,21,36.79557,10.211164,2026-05-02 04:56:30
10420,33,36.804503,10.085662,2026-05-02 04:56:40
10421,47,36.751427,10.130487,2026-05-02 04:56:50
10422,50,36.819023,10.005163,2026-05-02 04:57:00
10423,29,36.84315,10.157443,2026-05-02 04:57:10
10424,26,36.809579,10.216067,2026-05-02 04:57:20
10425,26,36.771731,10.16238,2026-05-02 04:57:30
10426,43,36.884158,10.061458,2026-05-02 04:57:40
10427,9,36.855326,10.008577,2026-05-02 04:57:50
10428,11,36.826348,10.248012,2026-05-02 04:58:00
10429,24,36.835957,10.039956,2026-05-02 04:58:10
10430,43,36.860912,10.256387,2026-05-02 04:58:20
10431,38,36.887469,10.000074,2026-05-02 04:58:30
10432,5,36.88776,10.250851,2026-05-02 04:58:40
10433,17,36.757526,10.182367,2026-05-02 04:58:50
10434,1,36.728816,10.167158,2026-05-02 04:59:00
10435,22,36.838442,10.219471,2026-05-02 04:59:10
10436,45,36.785554,10.139771,2026-05-02 04:59:20
10437,43,36.89698,10.144771,2026-05-02 04:59:30
10438,42,36.705367,10.062953,2026-05-02 04:59:40
10439,14,36.703702,10.218571,2026-05-02 04:59:50
10440,28,36.834623,10.082137,2026-05-02 05:00:00
10441,34,36.731614,10.098936,2026-05-02 05:00:10
10442,1,36.771434,10.10107,2026-05-02 05:00:20
10443,49,36.800558,10.063333,2026-05-02 05:00:30
10444,50,36.8783,10.291439,2026-05-02 05:00:40
10445,30,36.866078,10.130748,2026-05-02 05:00:50
10446,4,36.8182,10.135516,2026-05-02 05:01:00
10447,16,36.817819,10.052104,2026-05-02 05:01:10
10448,15,36.898378,10.26082,2026-05-02 05:01:20
10449,11,36.700096,10.280969,2026-05-02 05:01:30
10450,25,36.741334,10.233459,2026-05-02 05:01:40
10451,24,36.883516,10.033557,2026-05-02 05:01:50
10452,21,36.893792,10.194669,2026-05-02 05:02:00
